error,forecast_cases,month,true_cases,year
17.139253396199365,957.1392533961994,10,940.0,2013
66.62594065889618,1006.6259406588962,11,940.0,2013
226.91696860664138,726.9169686066414,12,500.0,2013
356.39547406119027,563.3954740611903,1,207.0,2014
263.8383864028493,420.8383864028493,2,157.0,2014
260.94335935066016,390.94335935066016,3,130.0,2014
270.0590805638987,350.0590805638987,4,80.0,2014
431.3753873404511,523.3753873404511,5,92.0,2014
590.9537249015599,730.9537249015599,6,140.0,2014
590.9141372822993,827.9141372822993,7,237.0,2014
684.326088154038,900.326088154038,8,216.0,2014
485.717177828588,804.717177828588,9,319.0,2014
