error,forecast_cases,month,true_cases,year
267.0250296784367,695.0250296784367,7,428.0,2012
83.64198508297068,749.6419850829707,8,666.0,2012
78.69883633247105,618.301163667529,9,697.0,2012
359.3935483823037,792.6064516176963,10,1152.0,2012
793.1535533860525,775.8464466139475,11,1569.0,2012
627.674961656812,521.325038343188,12,1149.0,2012
581.9141167298958,354.0858832701042,1,936.0,2013
227.95883865116616,249.04116134883384,2,477.0,2013
103.98584986336436,245.01415013663564,3,349.0,2013
134.9639948851179,210.0360051148821,4,345.0,2013
27.512826869761682,388.5128268697617,5,361.0,2013
24.27611852376822,589.7238814762318,6,614.0,2013
