error,forecast_cases,month,true_cases,year
24.855294515303626,449.1447054846964,1,474.0,2008
188.3699858944891,252.6300141055109,2,441.0,2008
224.7996691019556,276.2003308980444,3,501.0,2008
376.7303594021171,184.26964059788293,4,561.0,2008
69.90187100670732,525.0981289932927,5,595.0,2008
202.24020176412296,697.759798235877,6,900.0,2008
421.48438844897225,632.5156115510277,7,1054.0,2008
646.1922809320405,581.8077190679595,8,1228.0,2008
119.77701803165974,627.7770180316597,9,508.0,2008
732.5128013499645,622.4871986500355,10,1355.0,2008
255.4994758927087,658.5005241072913,11,914.0,2008
152.42081632665554,527.5791836733445,12,680.0,2008
