error,forecast_cases,month,true_cases,year
51.31334357585729,867.3133435758573,8,816.0,2011
329.63517577585026,818.6351757758503,9,489.0,2011
415.1566613908062,973.1566613908062,10,558.0,2011
108.69453336618267,916.6945333661827,11,808.0,2011
303.5334539581079,691.5334539581079,12,388.0,2011
347.94964789783717,555.9496478978372,1,208.0,2012
250.20403375997114,440.20403375997114,2,190.0,2012
238.67958612355193,419.6795861235519,3,181.0,2012
203.0629775761047,380.0629775761047,4,177.0,2012
456.7909852305679,598.7909852305679,5,142.0,2012
598.8522833283424,818.8522833283424,6,220.0,2012
413.2482671504707,841.2482671504707,7,428.0,2012
