error,forecast_cases,month,true_cases,year
58.840018517971885,304.8400185179719,4,246.0,2010
252.8271139291444,511.8271139291444,5,259.0,2010
377.5008715184822,745.5008715184822,6,368.0,2010
106.76687461459301,733.766874614593,7,627.0,2010
210.56020273611023,775.4397972638898,8,986.0,2010
558.1540684981312,619.8459315018688,9,1178.0,2010
359.41609657266577,853.5839034273342,10,1213.0,2010
300.8009244928047,789.1990755071953,11,1090.0,2010
23.976359201914647,628.9763592019146,12,605.0,2010
34.46136622406573,456.5386337759343,1,491.0,2011
79.73397211688746,356.73397211688746,2,277.0,2011
95.30444266663505,355.30444266663505,3,260.0,2011
