province,year,monthly_case_rmse,year_total_error,peak_error,peak_month_error
10.0,2007.0,355.90947379611436,3868.5982378938493,456.92905246525066,4.0
10.0,2008.0,630.2666478593169,6880.591423437066,1047.9974349203376,3.0
10.0,2009.0,149.81687899056584,1030.9236320039463,232.27317755213653,3.0
10.0,2010.0,488.33785834874743,4685.330345855165,791.2414343671264,2.0
10.0,2011.0,394.33982997678413,3816.112737504225,620.2242147616369,2.0
10.0,2012.0,492.86011610652326,3382.4116139472003,1147.0481519372102,3.0
10.0,2013.0,521.3784638681626,5544.525118151859,768.6098778663229,3.0
41.0,2007.0,33.59881669393735,205.78449378759422,59.39013540369446,0.0
41.0,2008.0,12.632588747335154,55.69272639281189,16.060744601857955,0.0
41.0,2009.0,31.892665858832633,351.36448751342493,43.19346024561142,0.0
41.0,2010.0,99.90778967767562,841.82670638763,224.6869279214909,0.0
41.0,2011.0,NaN,380.91188111488907,52.472334989732474,2.0
41.0,2012.0,NaN,216.8987697793824,39.50134619808713,1.0
41.0,2013.0,NaN,591.9539190924902,165.97279608406478,0.0
50.0,2007.0,NaN,104.92695283500666,16.432997133414702,1.0
50.0,2008.0,203.2399845063632,1803.2462741060742,400.5355306962689,1.0
50.0,2009.0,50.8730253555719,557.7551506570301,47.47961771441467,2.0
50.0,2010.0,266.3018544026992,1596.7022530529227,701.1585076077558,0.0
50.0,2011.0,78.02047733918431,807.9559329246265,136.61462833252241,2.0
50.0,2012.0,23.764349458556442,28.427069691560973,30.0629530530544,0.0
50.0,2013.0,274.6658529066811,2366.7389869170665,556.5128234615025,1.0
70.0,2007.0,54.76488071653951,553.2703980206727,93.98671059243632,1.0
70.0,2008.0,85.37750601919956,844.6384638696632,162.87439342507506,0.0
70.0,2009.0,17.340252969575737,98.52172192217267,6.671956872729766,2.0
70.0,2010.0,24.034620376174754,104.37363597919204,36.60887555865595,3.0
70.0,2011.0,68.74037125336129,744.0251926154217,117.28146810524419,1.0
70.0,2012.0,30.951164406528633,326.6582334604215,41.35411620566577,2.0
70.0,2013.0,18.208576071559023,120.53128122231857,31.625654767034533,0.0
90.0,2007.0,132.3835239638148,1329.8422083423961,229.78994237548974,6.0
90.0,2008.0,53.02936839150621,392.22521340018557,74.12695317491858,1.0
90.0,2009.0,32.28448459994106,12.659951318248886,2.158469928947227,5.0
90.0,2010.0,341.0113024031154,3187.650130496354,636.9207650239592,1.0
90.0,2011.0,117.57475534147159,1318.6517358476194,95.97513613306339,7.0
90.0,2012.0,129.09206702818992,729.8308220352939,264.1473999939913,5.0
90.0,2013.0,299.8157896591397,2625.372129502106,610.962385419386,0.0
