province,year,monthly_case_rmse,year_total_error,peak_error,peak_month_error
10.0,2008.0,631.4117768129984,6889.59823789385,1005.9290524652506,3.0
10.0,2009.0,307.98135242164904,3324.5914234370657,485.99743492033764,4.0
10.0,2010.0,399.23689392195286,3230.9236320039463,652.2731775521365,2.0
10.0,2011.0,403.91208496442624,4078.330345855165,632.2414343671264,2.0
10.0,2012.0,481.85514909996584,3347.112737504225,1135.2242147616369,3.0
10.0,2013.0,504.219642238668,5349.411613947201,787.04815193721,0.0
41.0,2008.0,14.83617067896071,87.21550621240578,14.390135403694458,0.0
41.0,2009.0,12.82298730375841,105.30727360718811,20.060744601857955,0.0
41.0,2010.0,105.28066769237742,938.3644875134249,230.19346024561142,0.0
41.0,2011.0,NaN,19.17329361236996,11.313072078509109,2.0
41.0,2012.0,NaN,96.91188111488907,8.527665010267526,1.0
41.0,2013.0,NaN,582.8987697793824,163.50134619808713,0.0
50.0,2008.0,194.18481884020485,1681.9269528350067,380.4329971334147,1.0
50.0,2009.0,59.868136856191526,650.2462741060742,88.53553069626892,1.0
50.0,2010.0,238.955776126764,964.2448493429699,635.5203822855854,0.0
50.0,2011.0,42.02610459515113,429.29774694707726,49.84149239224416,2.0
50.0,2012.0,47.183480031895975,477.9559329246265,88.61462833252241,0.0
50.0,2013.0,252.66303456294813,2035.427069691561,516.9370469469457,1.0
70.0,2008.0,107.05214020266918,1137.2703980206727,186.9867105924363,1.0
70.0,2009.0,26.62532160341388,270.6384638696632,48.87439342507506,2.0
70.0,2010.0,27.873576080966902,166.52172192217267,6.671956872729766,3.0
70.0,2011.0,54.514071685509585,555.373635979192,96.60887555865595,2.0
70.0,2012.0,45.21550648203828,507.0251926154217,56.28146810524418,3.0
70.0,2013.0,18.18164872878469,109.65823346042151,28.35411620566577,0.0
90.0,2008.0,117.85881075351084,1270.8422083423961,162.78994237548974,5.0
90.0,2009.0,32.533977103502416,146.77478659981443,24.873046825081417,5.0
90.0,2010.0,314.104227954355,2818.659951318249,598.8415300710528,1.0
90.0,2011.0,25.26005027722003,115.34986950364578,15.92076502395922,5.0
90.0,2012.0,111.7571368158225,185.65173584761942,179.0248638669366,4.0
90.0,2013.0,293.3346699439323,2558.8308220352937,599.1473999939913,1.0
